date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:53:41	2729/2729	---M--	200	added ('OK')	image/png	etag:%22aa9-63db4a8f-8e823a119d8e7e1a;;;%22	https://codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/shape/home-3-shape-1.png	C:/Users/ZED/Desktop/clone%20war/kindedo/kindedo/codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/shape/home-3-shape-1.png	(from https://codeskdhaka.com/html/kindedo-prev/kindedo/)
21:53:41	2459/2459	---M--	200	added ('OK')	image/png	etag:%2299b-63db4a8f-252b3b1aeae4eeb5;;;%22	https://codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/shape/home-3-shape-2.png	C:/Users/ZED/Desktop/clone%20war/kindedo/kindedo/codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/shape/home-3-shape-2.png	(from https://codeskdhaka.com/html/kindedo-prev/kindedo/)
21:53:41	2747/2747	---M--	200	added ('OK')	image/png	etag:%22abb-63db4a8f-d2103d2d0da18cf3;;;%22	https://codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/shape/home-3-shape-3.png	C:/Users/ZED/Desktop/clone%20war/kindedo/kindedo/codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/shape/home-3-shape-3.png	(from https://codeskdhaka.com/html/kindedo-prev/kindedo/)
21:53:42	115594/115594	---M--	200	added ('OK')	image/png	etag:%221c38a-63db4a8f-2256e09461fe07ef;;;%22	https://codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/shape/hero-3-shape-4.png	C:/Users/ZED/Desktop/clone%20war/kindedo/kindedo/codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/shape/hero-3-shape-4.png	(from https://codeskdhaka.com/html/kindedo-prev/kindedo/)
21:53:42	40056/40056	---M--	200	added ('OK')	image/jpeg	etag:%229c78-63db4a8f-1a065c8a3e34024b;;;%22	https://codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/bg/bg-shape.jpg	C:/Users/ZED/Desktop/clone%20war/kindedo/kindedo/codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/bg/bg-shape.jpg	(from https://codeskdhaka.com/html/kindedo-prev/kindedo/)
21:53:43	105651/105651	---M--	200	added ('OK')	image/png	etag:%2219cb3-63db4a8f-10317cc8a4a30962;;;%22	https://codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/promotion/1.png	C:/Users/ZED/Desktop/clone%20war/kindedo/kindedo/codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/promotion/1.png	(from https://codeskdhaka.com/html/kindedo-prev/kindedo/)
21:53:43	2241/2241	---M--	200	added ('OK')	image/png	etag:%228c1-63db4a8f-1c1c1d031d5ce196;;;%22	https://codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/shape/tripple-line.png	C:/Users/ZED/Desktop/clone%20war/kindedo/kindedo/codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/shape/tripple-line.png	(from https://codeskdhaka.com/html/kindedo-prev/kindedo/)
21:53:43	53719/53719	---M--	200	added ('OK')	image/jpeg	etag:%22d1d7-63db4a8f-6a229db8ad0dc19e;;;%22	https://codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/program/home-program-1.jpg	C:/Users/ZED/Desktop/clone%20war/kindedo/kindedo/codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/program/home-program-1.jpg	(from https://codeskdhaka.com/html/kindedo-prev/kindedo/)
21:53:44	44760/44760	---M--	200	added ('OK')	image/jpeg	etag:%22aed8-63db4a8f-f094d2e21358a39e;;;%22	https://codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/program/home-program-2.jpg	C:/Users/ZED/Desktop/clone%20war/kindedo/kindedo/codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/program/home-program-2.jpg	(from https://codeskdhaka.com/html/kindedo-prev/kindedo/)
21:53:44	40747/40747	---M--	200	added ('OK')	image/jpeg	etag:%229f2b-63db4a8f-4a325cf7dba7990e;;;%22	https://codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/program/home-program-3.jpg	C:/Users/ZED/Desktop/clone%20war/kindedo/kindedo/codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/program/home-program-3.jpg	(from https://codeskdhaka.com/html/kindedo-prev/kindedo/)
21:53:45	92328/92328	---M--	200	added ('OK')	image/jpeg	etag:%22168a8-63db4a8f-876a4ad2c90d071b;;;%22	https://codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/faq/1.jpg	C:/Users/ZED/Desktop/clone%20war/kindedo/kindedo/codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/faq/1.jpg	(from https://codeskdhaka.com/html/kindedo-prev/kindedo/)
21:53:45	105861/105861	---M--	200	added ('OK')	image/png	etag:%2219d85-63db4a8f-9bebc69c29ce700;;;%22	https://codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/bg/joining-area.png	C:/Users/ZED/Desktop/clone%20war/kindedo/kindedo/codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/bg/joining-area.png	(from https://codeskdhaka.com/html/kindedo-prev/kindedo/)
21:53:45	597/597	---M--	200	added ('OK')	image/png	etag:%22255-63db4a8f-99f3fa0d560345eb;;;%22	https://codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/shape/white-curved-line.png	C:/Users/ZED/Desktop/clone%20war/kindedo/kindedo/codeskdhaka.com/html/kindedo-prev/kindedo/assets/img/shape/white-curved-line.png	(from https://codeskdhaka.com/html/kindedo-prev/kindedo/)
